dba_name,license_id,address,city,state,zip
EL NUEVO GUADALAJARA INC,663,4350 S ASHLAND AVE,CHICAGO,IL,60609
WESTEND BAR & GRILL,1769028,1326-1328 W MADISON ST,CHICAGO,IL,60607
KAI SUSHI,2252323,1255 S STATE ST,CHICAGO,IL,60605
SUBWAY,1595935,7852 S COTTAGE GROVE AVE,CHICAGO,IL,60619
FIT FOR LIFE,2637376,311 S WACKER DR,CHICAGO,IL,60606
THREE HARMONY RESTAURANT,1172055,4546 N MAGNOLIA AVE,CHICAGO,IL,60640
TAQUERIA MORELIA,2124632,3941-3943 W LAWRENCE AVE,CHICAGO,IL,60625
JIMMY JOHNS,2595122,2810 N CLARK ST,CHICAGO,IL,60657
TAQUERIA,59961,3617-3623 S ARCHER AVE,CHICAGO,IL,60609
XSPORT FITNESS,1937825,819 S STATE ST,CHICAGO,IL,60605
RABBITS,26759,4943-4945 W FOSTER AVE,CHICAGO,IL,60630
HONEYBAKED HAM AND CAFE,2060329,2815 N ASHLAND AVE,CHICAGO,IL,60657
DUNKIN DONUTS,2109876,9100 S COMMERCIAL AVE,CHICAGO,IL,60617
PALACE GATE AFRICA RESTAURANT,2522287,4548 N MAGNOLIA AVE,CHICAGO,IL,60640
FIN SUSHI BAR,2079332,1742 W WILSON AVE,CHICAGO,IL,60640
KYOTEN,2608074,2507 W ARMITAGE AVE,CHICAGO,IL,60647
LA ESPERANZA DEL MANANA,2093922,2824 W 55TH ST,CHICAGO,IL,60632
"11 DINING, LLC",2559668,440 S LA SALLE ST,CHICAGO,IL,60605
"CAROLINE BBQ, INC",2694433,3451 W MADISON ST,CHICAGO,IL,60624
JUANITA'S RESTAURANT #2,2699467,6539-6541 W 63RD ST,CHICAGO,IL,60638
MISS SAIGON,2699550,1129 W ARGYLE ST,CHICAGO,IL,60640
DUNKIN DONUTS / BASKIN ROBBINS,1493582,4821 N KEDZIE AVE,CHICAGO,IL,60625
DUNKIN DONUTS / BASKIN ROBINS,1717126,3801 W BELMONT AVE,CHICAGO,IL,60618
PAPA LOU'S PLACE,2463591,3451 W MADISON ST,CHICAGO,IL,60624
VIVO RESTAURANT,26877,838 W RANDOLPH ST,CHICAGO,IL,60607
EUREST DINING,2511532,111 S WACKER DR,CHICAGO,IL,60606
CAPITAL ONE - CAFE,2511702,3435 N SOUTHPORT AVE,CHICAGO,IL,60657
DUNKIN DONUTS,2437593,404 N WABASH AVE,CHICAGO,IL,60611
NEW BANH MI & CO.,2621783,3141 N BROADWAY ST,CHICAGO,IL,60657
"DEPARTMENT OF COFFEE AND SOCIAL AFFAIRS IL, INC",2555958,800 W DIVERSEY PKWY,CHICAGO,IL,60614
GOLDEN CHEF CHINESE KITCHEN,2636282,3262 W NORTH AVE,CHICAGO,IL,60647
DUNKIN DONUTS,1914075,120 W 87TH ST,CHICAGO,IL,60620
PINK MONKEY / NEW YORK STRIP,52862,750 S CLINTON ST,CHICAGO,IL,60607
PHO LOAN RESTAURANT,2341008,1114 W ARGYLE ST,CHICAGO,IL,60640
ARAMARK AT DELOITTE,2535825,111 S WACKER DR,CHICAGO,IL,60606
CITY PROVISIONS CATERING AND E,1999098,1816-1820 W WILSON AVE,CHICAGO,IL,60640
POTBELLY SANDWICH SHOP,2493123,225 E CHICAGO,CHICAGO,IL,60611
ARGO TEA,1974806,1 S FRANKLIN ST,CHICAGO,IL,60606
KFC,2153034,3536-3538 N CICERO AVE,CHICAGO,IL,60641
B&B ICE CREAM AND CANDY,2589149,8238 S RACINE AVE,CHICAGO,IL,60620
J'S CORNER HOT DOG,81673,3845 N ELSTON AVE,CHICAGO,IL,60618
NOODLES & COMPANY,2263045,1 S FRANKLIN ST,CHICAGO,IL,60606
LOTUS SEED,2637192,5100 N BROADWAY,CHICAGO,IL,60640
MAXWELL STREET GRILL,1620437,7445 S STATE ST,CHICAGO,IL,60619
Hands On Inc,2124558,7117-7119 W ADDISON ST,CHICAGO,IL,60634
HANDCUT FOODS,2320325,1455 W WILLOW ST,CHICAGO,IL,60642
CELESTE,2197129,111 W HUBBARD ST,CHICAGO,IL,60654
JIMMY JOHNS,2326536,1431 N KINGSBURY ST,CHICAGO,IL,60642
"BUNA TIME CAFE, LLC",2560209,1552 W FULLERTON AVE,CHICAGO,IL,60614
BURGER KING #142,3542,5425 S PULASKI RD,CHICAGO,IL,60632
WAHLBURGERS,2632172,2 E ONTARIO ST,CHICAGO,IL,60611
DUNKIN DONUTS / BASKIN ROBBINS,86763,4010 N WESTERN AVE,CHICAGO,IL,60618
SUNRISE GYROS INC.,1959206,8106 S RACINE AVE,CHICAGO,IL,60620
GOLDEN DRAGON CHINESE RESTAURANT,2703451,2459 W MADISON ST,CHICAGO,IL,60612
JAI YEN,1678980,3734-36 N BROADWAY,CHICAGO,IL,60613
BLVD CHICAGO,2464560,817-819 W LAKE ST,CHICAGO,IL,60607
Uncle Julio's Hacienda,2231880,855 W NORTH AVE,CHICAGO,IL,60642
FRONT YARD JERK GRILLE,2363188,74 E 71ST ST,CHICAGO,IL,60619
CHINA CITY,1769428,6940 S ASHLAND AVE,CHICAGO,IL,60636
O'cha Thai Cuisine,2192620,2062 N Damen AVE,CHICAGO,IL,60647
ETTA,2511062,1840-1842 W NORTH AVE,CHICAGO,IL,60622
FRESH OFF THE GRILL,2358921,1521 S PULASKI RD,CHICAGO,IL,60623
TRADER TODD'S RESTAURANT & BAR,29151,3216 N SHEFFIELD AVE,CHICAGO,IL,60657
Au Bon Pain,1979989,181 W Madison ST BLDG,CHICAGO,IL,60602
BURGER KING#7112,2368794,2701 N WESTERN AVE,CHICAGO,IL,60647
UNIVERSITY OF CHICAGO,33347,1212 E 59TH ST,CHICAGO,IL,60637
BRINDILLE,2087734,534 N CLARK ST,CHICAGO,IL,60654
PIZANO'S PIZZA & PASTA EXPRESS,2098253,800 N DEARBORN ST,CHICAGO,IL,60610
ANTIQUE TACO BRIDGEPORT,2398856,1000 W 35TH ST,CHICAGO,IL,60609
UNTITLED 111,2129134,111-113 W KINZIE ST,CHICAGO,IL,60654
MEZZA,1985190,181 W Madison ST BLDG,CHICAGO,IL,60602
FFT CAFE,2032123,30 S WACKER,CHICAGO,IL,60606
ARAMARK,2055100,1020 W SHERIDAN RD,CHICAGO,IL,60660
"WRIGLEYVILLE PIZZERIA, INC.",2511423,1435 W MONTROSE AVE,CHICAGO,IL,60613
CAFFE ROM,1770972,71 S WACKER DR,CHICAGO,IL,60606
DIVERSEY RIVER BOWL LOUNGE,1045760,2211 W DIVERSEY PKWY,CHICAGO,IL,60647
DUNKIN DONUTS/BASKIN ROBBINS,2373628,1753 W 87TH ST,CHICAGO,IL,60620
THE CAJUN CONNOISSEUR,2523131,4317 S COTTAGE GROVE AVE,CHICAGO,IL,60653
CHICAGO'S HOME OF CHICKEN & WAFFLES,1879470,3947 S DR MARTIN LUTHER KING JR DR,CHICAGO,IL,60653
TAXIM,1801485,1558 N MILWAUKEE AVE,CHICAGO,IL,60622
CAFE IL CORTILE RESTAURANTE,2134196,8443-8445 W LAWRENCE AVE,CHICAGO,IL,60656
CORNER BAKERY CAFE,1649363,56 W RANDOLPH ST,CHICAGO,IL,60601
CIRCLE SUSHI & GRILL,2298768,1623 N HALSTED ST,CHICAGO,IL,60614
THE PURPLE PIG,2658648,444 N MICHIGAN AVE,CHICAGO,IL,60611
NEW MIKKEY'S,2699350,5319 S HYDE PARK BLVD,CHICAGO,IL,60615
The Art Of  Pizza Inc,20873,3033 N ASHLAND AVE,CHICAGO,IL,60657
COZY CORNER DINER AND PANCAKE HOUSE,2374712,2286-2294 N MILWAUKEE AVE,CHICAGO,IL,60647
BURGER KING,2411506,1215 N MILWAUKEE AVE,CHICAGO,IL,60642
ROANOKE,2483202,135 W MADISON ST,CHICAGO,IL,60602
THE FRANKLIN TAP,2559684,325 S FRANKLIN ST,CHICAGO,IL,60606
STARBUCKS COFFEE #2261,23071,233 S WACKER DR,CHICAGO,IL,60606
"BABA'S KITCHEN, FISH AND CHICKEN, INC.",1939132,3420 W NORTH AVE,CHICAGO,IL,60647
MONGOLIAN CUISINE,2689518,4640 N CUMBERLAND AVE,CHICAGO,IL,60656
THE QUADRANGLE CLUB,39999,1155 E 57TH ST,CHICAGO,IL,60637
MERCHANT MARKET,32388,350 N ORLEANS ST,CHICAGO,IL,60654
DUNKINS DONUTS BASKIN ROBBINS,22949,3310 W ADDISON ST,CHICAGO,IL,60618
MASAKI SUSHI,2084175,198 E DELAWARE PL,CHICAGO,IL,60611
JENI'S SPLENDID ICE CREAMS,2574903,3657 N CLARK ST,CHICAGO,IL,60613
LA CECINA # 1,2341257,1934 W 47TH ST,CHICAGO,IL,60609
PETTERINO'S /  DO RITE DONUTS,1069817,150 N DEARBORN ST,CHICAGO,IL,60601
MAGGIANO'S LITTLE ITALY,44793,516 N CLARK ST,CHICAGO,IL,60610
SMYTH THE LOYALIST,2419233,177 N ADA,CHICAGO,IL,60607
MAGO'S TAMALES & TAQUERIA,1742786,5714 W FULLERTON AVE,CHICAGO,IL,60639
ROJO GUSANO,1305286,3830 W LAWRENCE AVE,CHICAGO,IL,60625
MAGGIANO'S BANQUETS ON GRAND,44811,111 W GRAND AVE,CHICAGO,IL,60610
KABOBCHI,2698908,1519 W TAYLOR ST,CHICAGO,IL,60607
WING HOE RESTAURANT,80273,5356 N SHERIDAN RD,CHICAGO,IL,60640
LA CECINA RESTAURANT,2694639,1934 W 47TH ST,CHICAGO,IL,60609
UNIVERSITY OF CHICAGO BARTLETT COMMONS,1197090,5640 S UNIVERSITY,CHICAGO,IL,60637
FROYO CHICAGO CAFE,2350385,3746 N SOUTHPORT AVE,CHICAGO,IL,60613
LAS SISTERS INC.,2689353,2700 S TRUMBULL AVE,CHICAGO,IL,60623
HUDDLE HOUSE,1495215,4748 N KIMBALL AVE,CHICAGO,IL,60625
LOS COMALES,2574622,6035 S PULASKI RD,CHICAGO,IL,60629
Edible Arrangements #761,1884093,3722 N SOUTHPORT AVE,CHICAGO,IL,60613
LOOP SOUP,2482956,131 N CLINTON ST,CHICAGO,IL,60661
MAMINA KUHINJA,2419562,5910 N CLARK ST,CHICAGO,IL,60660
MARCHESA,2446396,535 N WELLS ST,CHICAGO,IL,60654
CORTLAND'S GARAGE,1914060,1645 W CORTLAND ST,CHICAGO,IL,60622
LA COLOMBE TORREFACTION,2360035,5158 N CLARK ST,CHICAGO,IL,60640
NEW DALEY'S RESTAURANT,34460,809 E 63RD ST,CHICAGO,IL,60637
CAPTAIN HOOKS FISH & CHICKEN,2543407,8554 S COTTAGE GROVE AVE,CHICAGO,IL,60619
HOLIDAY INN CHICAGO O'HARE,1518913,5615 N CUMBERLAND AVE,CHICAGO,IL,60631
TARGET STORE #1437,1383221,2939 W ADDISON ST,CHICAGO,IL,60618
SHAN FOOD,2523608,5060 N SHERIDAN RD,CHICAGO,IL,60640
JERK FACTORY,2536458,225 E 47TH ST,CHICAGO,IL,60653
CJ'S CHICKEN,2636216,229 S WESTERN AVE,CHICAGO,IL,60612
BABA'S COFFEE,2423353,5544-5546 N KEDZIE AVE,CHICAGO,IL,60625
CARIBBEAN SPICE,2469354,522-524 E 79TH ST,CHICAGO,IL,60619
FRIO GELATO LLC,2511052,3721 N SOUTHPORT AVE,CHICAGO,IL,60613
FLAMMIN COMPANY,2559510,641 E 75TH ST,CHICAGO,IL,60619
TORTAZO WILLIS,2694181,233 S WACKER DR,CHICAGO,IL,60606
ARGO TEA CAFE,1985331,233 S WACKER DR,CHICAGO,IL,60606
CREPE HOUSE CAFE,2637127,5033 N ELSTON AVE,CHICAGO,IL,60630
WYLER ROAD,2386007,3581 W BELDEN AVE,CHICAGO,IL,60647
CHEW ON  THIS,2690341,7544 W ADDISON ST,CHICAGO,IL,60634
Crowne Plaza Chicago Metro,71334,733 W MADISON ST,CHICAGO,IL,60661
EDIBLE ARRANGEMENTS #1250,2703497,1783 W HOWARD ST,CHICAGO,IL,60626
DUNKIN DONUTS,2289065,945 W BELMONT AVE,CHICAGO,IL,60657
CRAFTY CAFE,2689277,225 W WACKER DR,CHICAGO,IL,60606
GIDEON SWEET,2565082,841 W RANDOLPH ST FL,CHICAGO,IL,60607
TAQUERIA GOMEZ #2,2694884,2857 S ST LOUIS AVE,CHICAGO,IL,60623
CHOPPER ENTERPRISES,30736,1659 N ASHLAND AVE,CHICAGO,IL,60622
FAT WILLY'S RIB SHACK,1442257,2416-2422 W SCHUBERT AVE,CHICAGO,IL,60647
MCDONALD'S,1332927,2438 W CERMAK RD,CHICAGO,IL,60608
ROSIE'S SIDEKICK,2583492,2610 N CALIFORNIA AVE,CHICAGO,IL,60647
"NEW HONG KONG BUFFET, INC",2510903,6249 N MCCORMICK RD,CHICAGO,IL,60659
MARKET CREATIONS,1718018,130 E RANDOLPH ST,CHICAGO,IL,60601
FRUIT PARADISE,2326845,3234 N ELSTON AVE,CHICAGO,IL,60618
"GODDESS AND THE BAKER GRAND, LLC",2677092,44 E GRAND AVE,CHICAGO,IL,60611
LA TERRAZA,2684264,2839 S PULASKI RD,CHICAGO,IL,60623
S@KURA,2037766,2507 W FULLERTON AVE,CHICAGO,IL,60647
HOME 2 SUITES BY HILTON CHICAGO RIVER NORTH,2632050,110 W HURON ST,CHICAGO,IL,60654
DUNKIN DONUTS/BASKIN ROBBINS,2703406,6332 N BROADWAY,CHICAGO,IL,60660
BAR ESQUINA,2359413,2715-2719 N MILWAUKEE AVE,CHICAGO,IL,60647
CESAR'S TACOS,2141713,3162-3166 N CLARK ST,CHICAGO,IL,60657
DUNKIN DONUTS,78136,6332 N BROADWAY,CHICAGO,IL,60660
SILVER PLATE,2600420,3336 N WESTERN AVE,CHICAGO,IL,60618
MOTHER HUBBARDS,31823,5 W HUBBARD ST,CHICAGO,IL,60654
EL CHILITO LOCO,2501280,8230 S KEDZIE AVE,CHICAGO,IL,60652
JETS PIZZA,2355306,3951 N KIMBALL AVE,CHICAGO,IL,60618
SMACK DAB CHICAGO,2511561,6730 N CLARK ST,CHICAGO,IL,60626
POTBELLY SANDWICH WORKS,2093242,57 E CHICAGO AVE,CHICAGO,IL,60611
LUCKS  FOOD,38176,1109-1111 W ARGYLE ST,CHICAGO,IL,60640
NANDO'S PERI-PERI,2535660,117 E LAKE ST,CHICAGO,IL,60601
DOMINO'S,2501827,2401 N CLYBOURN AVE,CHICAGO,IL,60614
AV FOODS WOK N CHOP,2578353,3456 W FOSTER AVE,CHICAGO,IL,60625
SILVER'S SEAFOOD RESTAURANT,1144034,4829 N BROADWAY,CHICAGO,IL,60640
LEANS NUTRITION CLUB,2432147,5302 S PULASKI RD,CHICAGO,IL,60632
THE CASINO,43074,195 E DELAWARE PL,CHICAGO,IL,60611
THE MUSEUM OF CONTEMPORARY ART,22864,220 E CHICAGO AVE,CHICAGO,IL,60611
EPIC BURGER INC,2036917,1000 W NORTH AVE,CHICAGO,IL,60642
HELLO JASMINE,2493341,2002 S WENTWORTH AVE,CHICAGO,IL,60616
TRUTH,2341116,56 E PERSHING RD,CHICAGO,IL,60653
LINDO MICHOACAN,2103019,4811 N KEDZIE AVE,CHICAGO,IL,60625
DUNKIN DONUTS/ BASKIN ROBBINS,2703407,3427 W DIVERSEY AVE,CHICAGO,IL,60647
"BEIJING 88, INC",2069312,4640 S BISHOP,CHICAGO,IL,60609
M.W. PRINCE HALL GRAND LODGE,2424044,809 E 42ND PL,CHICAGO,IL,60653
JAKE MELNICK'S CORNER TAP,27303,41 E SUPERIOR ST,CHICAGO,IL,60611
TASTE OF HAVANA,2578565,2529 N MILWAUKEE AVE,CHICAGO,IL,60647
AURORA CHICAGO LAKESHORE,2222307,4720 N CLARENDON,CHICAGO,IL,60640
"CAFE' DESCARTES COMPANY,",2069464,680 N LAKE SHORE DR,CHICAGO,IL,60611
DUNKIN DONUTS,17349,5000 W IRVING PARK RD,CHICAGO,IL,60641
MIKKEY'S 53RD,2446847,5319 S HYDE PARK BLVD,CHICAGO,IL,60615
JAMMY BURGER,2637358,7301 S KEDZIE AVE,CHICAGO,IL,60629
BOQUERIA,2664920,801-811 W FULTON MARKET,CHICAGO,IL,60607
BELLWETHER MEETING HOUSE & EATERY,1243941,302 E ILLINOIS ST,CHICAGO,IL,60611
KING GYROS,2156947,7904 S VINCENNES AVE,CHICAGO,IL,60620
THIRD RAIL TAVERN,1742274,1133 W MADISON ST,CHICAGO,IL,60607
"POSITANOS RESTAURANT & PIZZA, INC.",1959937,4844 S ASHLAND AVE,CHICAGO,IL,60609
"MESA URBANA, ATOLITO MEXICAN KITCHEN",2699013,4024-4026 N MILWAUKEE AVE,CHICAGO,IL,60641
"WESTERN TACOS MEXICAN FAST FOOD, INC.",2262204,7151 S WESTERN AVE,CHICAGO,IL,60636
JOE'S PIZZA INC,14745,5747 W HIGGINS AVE,CHICAGO,IL,60630
POTBELLY SANDWICH WORKS LLC,1543377,7601 S CICERO AVE,CHICAGO,IL,60652
ARAMARK,3974,211 E CHICAGO AVE,CHICAGO,IL,60611
FATSO'S LAST STAND,2677161,1982 N CLYBOURN AVE,CHICAGO,IL,60614
MERCADITO CHICAGO,2036402,108-110 W KINZIE ST,CHICAGO,IL,60654
CHEN'S GARDEN,1909273,4445 N PULASKI RD,CHICAGO,IL,60630
BLIND BARBER,2506695,948 W FULTON MARKET,CHICAGO,IL,60607
CHI YATAI CAFE,2699343,2002 S WENTWORTH AVE,CHICAGO,IL,60616
MCDONALD'S RESTAURANTS,2423993,8321 S ASHLAND AVE,CHICAGO,IL,60620
John's Pizzeria,2094224,2104-2108 N WESTERN AVE,CHICAGO,IL,60647
"LEON'S CHICAGO'S BEST, INC",2570328,1528 E 63RD ST,CHICAGO,IL,60637
BIA'S CAFE,2528407,4323 W ADDISON ST,CHICAGO,IL,60641
THE KEDZIE INN LLC,2589660,4100-4102 N KEDZIE AVE,CHICAGO,IL,60618
"SNOW JUNKIE CAFE, INC.",2470718,3759 N RACINE AVE,CHICAGO,IL,60613
SWEETGREEN,2699549,233 S WACKER DR,CHICAGO,IL,60606
DEPARTMENT OF COFFEE AND SOCIAL AFFAIRS,2622620,190 S LA SALLE ST,CHICAGO,IL,60603
BACCI CAFE AND PIZZERIA ON MILAUKEE AVE. INC.,1444299,4367 N MILWAUKEE AVE,CHICAGO,IL,60641
EL BARCO RESTAURANT,53569,1035 N ASHLAND AVE,CHICAGO,IL,60622
65 EXPRESS,2583667,331 S FRANKLIN ST,CHICAGO,IL,60606
HAPPY FISH & CHICKEN,2529804,1951 W GARFIELD BLVD,CHICAGO,IL,60636
LA MICHOACANA AZTECA,2641469,8055 S CICERO AVE,CHICAGO,IL,60652
GEMINI BISTRO,1953463,2075 N LINCOLN AVE,CHICAGO,IL,60614
WOW BAO,2589793,46 E CHICAGO AVE,CHICAGO,IL,60611
FENNEL & IRIS,2284793,1652 W BELMONT AVE,CHICAGO,IL,60657
KASBAH RESTAURANT,2542421,4342 1/2 N ELSTON AVE,CHICAGO,IL,60641
PAPA JOHN'S PIZZA,2341075,5359 N BROADWAY,CHICAGO,IL,60640
CHICAGO EATS AND TREATS,2089432,233 S WACKER DR,CHICAGO,IL,60606
MCDONALD'S #5293,2694085,8321 S ASHLAND AVE,CHICAGO,IL,60620
CHICANO HAMBURGER & WINGS LLC,2622791,2857 S ST LOUIS AVE,CHICAGO,IL,60623
DUNKIN DONUTS / BASKIN ROBBINS,65028,3427 W DIVERSEY AVE,CHICAGO,IL,60647
MART PLAZA CATERING CORP,32394,350 N ORLEANS ST,CHICAGO,IL,60654
INFUSE HOSPITALITY,2600400,233 S WACKER DR,CHICAGO,IL,60606
"TABLE, DONKEY & STICK",1742271,2728 W ARMITAGE AVE,CHICAGO,IL,60647
MEZCALINA,2138371,333 E BENTON PL,CHICAGO,IL,60601
"CHAN'S KING WOK, INC",2320986,2323 W MADISON ST,CHICAGO,IL,60612
HARRY CARAY'S SEVENTH INNING STRETCH,2307900,835 N MICHIGAN AVE,CHICAGO,IL,60611
TWAIN,2588917,2443-2447 N MILWAUKEE AVE,CHICAGO,IL,60647
BROWN BAG SEAFOOD CO.,2517237,3400 N LINCOLN AVE,CHICAGO,IL,60657
SUSHI TOKORO,2569755,4750 N WESTERN AVE,CHICAGO,IL,60625
REPLAY/ELIXIR,2385227,5356-5358 N CLARK ST,CHICAGO,IL,60640
PRESSURE BILLIARDS,1577863,6318-6320 N CLARK ST,CHICAGO,IL,60660
MILA PLAZA,2405178,300 S RIVERSIDE PLZ,CHICAGO,IL,60606
BLUE AGAVE TEQUILA BAR & RESTAURANT,2124394,579 W KINZIE ST,CHICAGO,IL,60654
MARIE'S LIQUORS INC.,1529,4127-4129 W LAWRENCE AVE,CHICAGO,IL,60630
CHEN'S GARDEN II INC.,2523221,6046 S WESTERN AVE,CHICAGO,IL,60636
CHICAGO BRAUHAUS INC,7244,4732 N LINCOLN AVE,CHICAGO,IL,60625
TACO BELL,2683297,3001 N BROADWAY,CHICAGO,IL,60657
INTELLIGENTSIA COFFEE AND TEA,2246437,2642 N MILWAUKEE AVE,CHICAGO,IL,60647
BUZZ COFFEE ROASTER AND BAKER,2564265,2779 N MILWAUKEE AVE,CHICAGO,IL,60647
"ALMAIDA, INC.",2390547,4358-4360 N ELSTON AVE,CHICAGO,IL,60641
KABOBI,2313793,4748 N KEDZIE AVE,CHICAGO,IL,60625
AMC THEATRES 600 NORTH MICHIGAN 9,1823223,600 N MICHIGAN AVE,CHICAGO,IL,60611
SWISS AIR,2487938,11601 W TOUHY AVE,CHICAGO,IL,60666
DUNKIN DONUTS,1803815,4453 S ARCHER AVE,CHICAGO,IL,60632
NEIMAN-MARCUS,16106,737 N MICHIGAN AVE,CHICAGO,IL,60611
PELAGO,1954028,201 E DELAWARE PL,CHICAGO,IL,60611
BISTRONOMIC,1718928,840 N WABASH AVE,CHICAGO,IL,60611
KABOB KING GRILL,2690292,2305 W DEVON AVE,CHICAGO,IL,60659
HUB 51,2192977,11601 W TOUHY AVE,CHICAGO,IL,60666
THREE WHEELS NOODLE,2617272,2339 N MILWAUKEE AVE,CHICAGO,IL,60647
ALICE'S BAR B QUE,16769,65 E 43RD ST,CHICAGO,IL,60653
"NEW BANPOJUNG, INC.",1847417,3450 W FOSTER AVE,CHICAGO,IL,60625
PIZZA HUT #034139,2589999,5320 N BROADWAY,CHICAGO,IL,60640
"INTELLIGENTSIA COFFEE & TEA, INC",44721,3123 N BROADWAY,CHICAGO,IL,60657
TASTE FOOD AND WINE,1798987,1506 W JARVIS AVE,CHICAGO,IL,60626
VICTORY GRILL,2609691,2246 N MILWAUKEE AVE,CHICAGO,IL,60647
WALTON STREET,2583581,912 N STATE ST,CHICAGO,IL,60610
STERLING BAY,2595517,1330 W FULTON ST,CHICAGO,IL,60607
MURASAKI,1243198,211 E ONTARIO ST,CHICAGO,IL,60611
TOWN HOUSE RESTAURANT & WINE BAR,1680379,111 S WACKER DR,CHICAGO,IL,60606
MARIO'S GOLD COAST RISTORANTE,38456,21 W GOETHE ST,CHICAGO,IL,60610
RJ GRUNTS,2308567,11601 W TOUHY AVE,CHICAGO,IL,60666
POTBELLY SANDWICH SHOP,2333092,1560 N WELLS ST,CHICAGO,IL,60610
CURRENCY EXCHANGE CAFE/BING,2283546,305-307 E GARFIELD,CHICAGO,IL,60637
MO'S ASIAN BISTRO,2379500,1353-1355 W FULLERTON AVE,CHICAGO,IL,60614
CHEZ MOI,968,2100 N HALSTED ST,CHICAGO,IL,60614
Chipotle Mexican Grill,1545138,230 W MONROE ST,CHICAGO,IL,60606
MARCELA'S RESTAURANT ll,2432907,3503 W FULLERTON AVE,CHICAGO,IL,60647
DEAR SUB,2043470,4749 W NORTH AVE,CHICAGO,IL,60639
LA COCINA RESTAURANT & BAR,1981200,406 S CLARK ST,CHICAGO,IL,60605
EGGSPLOSION ROLLS,2699152,3652 W CHICAGO AVE,CHICAGO,IL,60651
SELAM MARKET AND RESTAURANT LLC,2418258,4543 N BROADWAY,CHICAGO,IL,60640
RADIO RIBS,2641935,1400 E 47TH DR,CHICAGO,IL,60653
MORSE GYROS,2133877,1335 W MORSE AVE,CHICAGO,IL,60626
ZOE'S PATIO,2147522,5518 S ARCHER AVE,CHICAGO,IL,60638
DELI FLAVOR,2560337,1231 W FULLERTON AVE,CHICAGO,IL,60614
"MEMO'S RESTAURANT,INC.",2428947,6322 W GRAND AVE,CHICAGO,IL,60639
PIZZ-A-CAKE INCORPORATED,2320969,3652 W CHICAGO AVE,CHICAGO,IL,60651
HEMA'S KITCHEN,1927793,2439 W DEVON AVE,CHICAGO,IL,60659
"INTELLIGENTSIA COFFEE & TEA, INC.",44721,3123 N BROADWAY,CHICAGO,IL,60657
AMORINO CHICAGO,2358765,838 N STATE ST,CHICAGO,IL,60610
MARCELA'S CAFE,2699203,3503 W FULLERTON AVE,CHICAGO,IL,60647
STARBUCKS,2631141,5700 S DREXEL AVE,CHICAGO,IL,60637
PANERA BREAD #1152,1878832,2310 W LOGAN BLVD,CHICAGO,IL,60647
KAISER TIGER,2359936,1415 W RANDOLPH ST,CHICAGO,IL,60607
TAQUERIA LOS GALLOS INC,1044860,4209-4211 W 26TH ST,CHICAGO,IL,60623
RIDMAN'S COFFEE,2551908,4756 N CLARK,CHICAGO,IL,60640
BRITISH AIRWAYS,2517808,11601 W TOUHY AVE,,IL,60666
ANDIAMO RESTAURANT & PIZZARIA INC.,2437718,2814 1/2 N HALSTED ST,CHICAGO,IL,60657
BLACK BULL/BORDEL,1847326,1721 W DIVISION ST,CHICAGO,IL,60622
PASSION HOUSE CAFE 1 LLC,2522245,2631 N KEDZIE AVE,CHICAGO,IL,60647
"WHITE CASTLE SYSTEM, INC.",28489,3901 W MADISON ST,CHICAGO,IL,60624
STARBUCKS COFFEE #25092,2500982,875 N MICHIGAN AVE,CHICAGO,IL,60611
TRE KRONOR RESTAURANT,69257,3258 W FOSTER AVE,CHICAGO,IL,60625
COCO'S FAMOUS FRIED LOBSTER,1737961,426 S CLARK ST,CHICAGO,IL,60605
SPIAGGIA PRIVATE DINING ROOMS,17500,980 N MICHIGAN AVE,CHICAGO,IL,60611
ALONTI DELI,34514,300 S RIVERSIDE PLZ,CHICAGO,IL,60606
ARAMI/WOODGRAIN,2595116,5700 S CICERO AVE,CHICAGO,IL,60638
BABAS HALAL,2636713,6421 S DR MARTIN LUTHER KING JR DR,CHICAGO,IL,60637
ESSENCE OF CARE,2542586,4548 N BROADWAY,CHICAGO,IL,60640
O & E FOREVER INC.,2358495,5309 N CLARK ST,CHICAGO,IL,60640
GEORGES ICE CREAM SWEETS,1960083,5306 N CLARK ST,CHICAGO,IL,60640
HOUSE OF FORTUNE,1144200,2405-2407 S WENTWORTH AVE,CHICAGO,IL,60616
CAFE LUIGI,1093231,2548 N CLARK ST,CHICAGO,IL,60614
Chartwells Thompson HOSPITALITY,2202625,1454 W SUPERIOR ST,CHICAGO,IL,60642
"BILLY GOAT IV, INC.",2590104,5700 S CICERO AVE,CHICAGO,IL,60638
ZAITOON HOUSE,2699300,2437 W DEVON AVE,CHICAGO,IL,60659
MCKELLIN'S,29510,2800 W TOUHY AVE,CHICAGO,IL,60645
JAI YEN ON BROADWAY,2665016,3734-36 N BROADWAY,CHICAGO,IL,60613
BURGER KING #,5449,2828 W BELMONT AVE,CHICAGO,IL,60618
NANDO'S PERI PERI,2363294,949-953 W RANDOLPH ST,CHICAGO,IL,60607
GARCIA'S INC,2089328,4756-4760 N LINCOLN AVE,CHICAGO,IL,60625
SEAFOOD JUNCTION,2501118,6701 S DAMEN AVE,CHICAGO,IL,60636
DECOLORES BURRITO JOINT,2511272,5700 S CICERO AVE,CHICAGO,IL,60638
FAT ALBERT,2087634,6854 S ASHLAND AVE,CHICAGO,IL,60636
